CustomerID,TelecomCompany,Region,Age,Gender,ContractType,ContractDuration,TenureMonths,MonthlyCharges,DataUsageGB,CallDurationMinutes,ComplaintsFiled,CustomerSupportCalls,PaymentMethod,InternetService,AdditionalServices,DiscountOfferUsed,BillingIssuesReported,Churn
395,Tigo,Arusha,26,Female,Postpaid,1 Month,32,33917.94,39.39,975,5,7,Mobile Money,DSL,Streaming,Yes,2,No
3349,Halotel,Arusha,25,Male,Postpaid,6 Months,43,45508.37,74.29,202,8,3,Bank Transfer,Fiber,VPN,Yes,2,No
1415,Airtel,Mbeya,23,Female,Prepaid,6 Months,19,32492.42,90.14,2884,0,8,Credit Card,DSL,None,No,0,No
6244,Vodacom,Dodoma,63,Male,Prepaid,12 Months,39,12781.89,95.55,646,4,4,Bank Transfer,None,VPN,No,1,No
1801,Halotel,Dodoma,24,Male,Prepaid,6 Months,15,20123.1,46.85,3075,4,5,Credit Card,Mobile Data,Cloud Storage,No,1,No
7529,Halotel,Tanga,57,Female,Prepaid,6 Months,41,39277.6,68.26,3479,4,3,Cash,None,Streaming,Yes,0,No
9432,Airtel,Dodoma,23,Male,Postpaid,6 Months,50,38856.46,88.94,1693,2,4,Cash,Mobile Data,None,Yes,1,No
1167,Vodacom,Zanzibar,58,Female,Postpaid,24 Months,29,42868.83,53.72,3432,2,9,Credit Card,Fiber,None,No,2,No
4270,Tigo,Tanga,35,Female,Prepaid,12 Months,30,43508.27,11.59,3849,0,3,Cash,Mobile Data,VPN,No,2,No
667,Airtel,Arusha,59,Female,Postpaid,12 Months,14,15300.41,32.99,749,2,5,Cash,Fiber,None,No,2,No
1774,Tigo,Dar es Salaam,22,Male,Postpaid,1 Month,20,31365.07,79.54,3799,5,0,Bank Transfer,None,VPN,Yes,2,No
3514,Halotel,Dar es Salaam,67,Female,Prepaid,24 Months,50,16374.19,35.53,1715,7,6,Bank Transfer,None,Cloud Storage,Yes,0,No
3739,Airtel,Mbeya,51,Female,Prepaid,1 Month,26,30299.92,66.48,2258,6,0,Credit Card,DSL,VPN,No,1,No
8122,Halotel,Dodoma,48,Female,Postpaid,12 Months,12,34231.01,36.44,3481,1,8,Bank Transfer,None,Cloud Storage,No,1,No
4609,Airtel,Tanga,27,Male,Postpaid,12 Months,54,39655.41,90.0,4280,8,1,Cash,DSL,VPN,No,1,Yes
2684,Halotel,Mwanza,36,Male,Prepaid,12 Months,15,32515.2,13.32,33,6,4,Mobile Money,Fiber,Cloud Storage,Yes,0,No
1735,Vodacom,Dodoma,60,Male,Prepaid,24 Months,52,41356.21,79.35,1003,9,4,Cash,Mobile Data,Streaming,No,0,No
10298,Airtel,Mtwara,59,Female,Prepaid,1 Month,22,24021.65,73.44,4180,3,0,Credit Card,Broadband,None,No,0,No
1482,Halotel,Tanga,57,Male,Postpaid,1 Month,53,29375.63,8.94,1294,7,9,Credit Card,Mobile Data,Streaming,No,2,Yes
4822,Halotel,Mbeya,48,Female,Prepaid,1 Month,43,6853.16,79.14,888,2,4,Cash,None,VPN,No,0,No
362,Halotel,Zanzibar,19,Female,Prepaid,24 Months,27,44717.44,7.81,4681,9,1,Cash,Mobile Data,None,No,1,Yes
9149,Airtel,Zanzibar,32,Female,Postpaid,24 Months,1,5153.87,65.77,3583,1,5,Bank Transfer,DSL,VPN,No,1,No
4818,Tigo,Dar es Salaam,28,Female,Postpaid,12 Months,30,25768.57,73.0,4477,2,6,Bank Transfer,DSL,None,Yes,1,No
11559,Airtel,Ruvuma,37,Male,Postpaid,24 Months,4,9115.66,70.21,94,0,9,Credit Card,None,None,Yes,1,No
9861,Halotel,Mwanza,53,Female,Postpaid,1 Month,18,33392.66,16.9,3051,0,9,Mobile Money,Fiber,Cloud Storage,Yes,1,Yes
6176,Halotel,Arusha,65,Male,Prepaid,1 Month,6,28471.7,2.05,482,0,8,Bank Transfer,None,VPN,Yes,0,No
3862,Vodacom,Mwanza,55,Female,Postpaid,1 Month,39,24698.86,32.72,3062,1,0,Cash,DSL,None,No,0,No
1467,Airtel,Zanzibar,39,Female,Postpaid,6 Months,23,5548.03,93.46,1470,2,3,Mobile Money,Mobile Data,VPN,No,0,Yes
2416,Halotel,Zanzibar,39,Female,Postpaid,24 Months,52,22228.2,64.02,3552,0,5,Cash,Fiber,VPN,No,1,Yes
8743,Halotel,Zanzibar,46,Male,Prepaid,12 Months,31,49574.04,55.56,3407,6,0,Mobile Money,None,None,Yes,1,Yes
7133,Vodacom,Arusha,69,Female,Postpaid,24 Months,59,44690.55,6.45,494,0,4,Mobile Money,Mobile Data,VPN,Yes,1,Yes
841,Airtel,Tanga,39,Female,Postpaid,1 Month,53,40424.65,85.51,1513,6,5,Cash,None,None,No,2,No
1692,Tigo,Zanzibar,28,Male,Postpaid,12 Months,11,38521.81,37.33,3105,8,8,Cash,Mobile Data,VPN,No,0,No
3767,Tigo,Mwanza,53,Male,Postpaid,24 Months,20,6283.7,65.64,340,2,1,Credit Card,DSL,VPN,No,1,Yes
6532,Airtel,Zanzibar,55,Female,Prepaid,1 Month,29,29191.77,2.78,4874,6,3,Credit Card,Mobile Data,VPN,No,2,No
6143,Halotel,Dodoma,26,Male,Postpaid,24 Months,19,40115.16,21.65,955,6,0,Bank Transfer,Mobile Data,Streaming,Yes,1,Yes
9569,Vodacom,Arusha,46,Female,Prepaid,6 Months,30,28133.61,96.25,754,7,8,Bank Transfer,Fiber,Cloud Storage,Yes,2,No
9022,Tigo,Tanga,43,Female,Postpaid,12 Months,16,30626.35,81.69,1626,5,0,Mobile Money,DSL,Streaming,No,1,Yes
2141,Vodacom,Mwanza,46,Male,Postpaid,6 Months,37,25797.58,66.66,3376,5,5,Cash,Fiber,VPN,Yes,2,No
823,Halotel,Mwanza,50,Male,Prepaid,12 Months,30,11572.14,72.89,3251,7,9,Mobile Money,None,VPN,No,1,No
8397,Vodacom,Mbeya,60,Male,Prepaid,1 Month,14,29559.06,68.72,344,8,2,Bank Transfer,DSL,Cloud Storage,No,2,Yes
147,Halotel,Zanzibar,60,Male,Prepaid,6 Months,46,27084.59,45.86,4064,7,9,Cash,Mobile Data,VPN,No,2,No
10449,TTCL,Singida,35,Female,Postpaid,24 Months,45,11151.34,23.88,4026,6,1,Credit Card,None,None,No,0,Yes
9475,Halotel,Dodoma,25,Male,Postpaid,24 Months,10,41931.25,8.35,2348,1,8,Cash,Mobile Data,Cloud Storage,No,1,No
1226,Tigo,Zanzibar,56,Male,Prepaid,12 Months,43,48460.25,44.98,4175,9,3,Cash,DSL,None,Yes,2,Yes
1790,Halotel,Dodoma,19,Female,Postpaid,24 Months,33,46890.99,69.1,4408,8,3,Cash,Fiber,VPN,No,2,No
2021,Halotel,Mwanza,66,Female,Prepaid,1 Month,4,21847.24,80.22,4042,5,2,Credit Card,DSL,VPN,No,1,No
631,Halotel,Mbeya,34,Female,Prepaid,6 Months,58,48011.47,12.57,632,1,3,Mobile Money,DSL,Cloud Storage,No,1,Yes
6859,Airtel,Dar es Salaam,44,Female,Postpaid,24 Months,49,29108.31,23.88,4094,4,5,Cash,Fiber,None,No,1,No
12040,TTCL,Manyara,23,Female,Prepaid,24 Months,47,45721.01,77.62,3231,7,5,Cash,Broadband,None,Yes,4,No
5524,Airtel,Zanzibar,29,Female,Postpaid,12 Months,57,42251.66,61.18,4661,4,1,Credit Card,DSL,None,No,2,No
8960,Halotel,Mwanza,22,Female,Prepaid,12 Months,31,24475.25,31.94,1942,9,2,Mobile Money,None,Streaming,No,2,No
8281,Halotel,Arusha,27,Male,Prepaid,1 Month,27,13754.69,11.51,3093,0,8,Credit Card,Fiber,Streaming,No,2,No
5776,Halotel,Dodoma,52,Female,Postpaid,6 Months,11,33481.85,64.87,3256,2,4,Cash,None,Cloud Storage,Yes,2,No
10975,TTCL,Pemba North,65,Female,Prepaid,24 Months,24,20381.18,54.98,4674,8,8,Bank Transfer,None,Cloud Storage,Yes,0,Yes
1222,Tigo,Dodoma,69,Female,Postpaid,6 Months,27,8083.2,68.24,4791,3,5,Cash,Fiber,Streaming,Yes,0,Yes
3505,Tigo,Dodoma,63,Female,Postpaid,12 Months,32,10279.05,36.69,2269,9,7,Cash,Fiber,Cloud Storage,No,0,Yes
10634,Zantel,Simiyu,34,Female,Prepaid,12 Months,58,40128.03,25.49,4308,9,0,Bank Transfer,None,VPN,Yes,2,Yes
4243,Airtel,Tanga,44,Female,Prepaid,1 Month,57,39964.05,81.78,2470,3,4,Mobile Money,Fiber,VPN,No,0,No
6839,Vodacom,Dar es Salaam,29,Female,Postpaid,1 Month,27,34351.28,5.87,3282,7,7,Cash,DSL,VPN,No,0,Yes
5342,Halotel,Dar es Salaam,52,Male,Prepaid,12 Months,42,20209.78,91.41,4369,8,0,Mobile Money,DSL,VPN,No,0,No
11543,Tigo,Songwe,27,Female,Postpaid,1 Month,30,37943.77,62.33,3924,2,6,Cash,Broadband,Streaming,Yes,4,Yes
3023,Vodacom,Dodoma,47,Female,Postpaid,24 Months,51,26837.06,88.73,589,8,4,Mobile Money,Mobile Data,Streaming,Yes,2,No
2360,Vodacom,Dodoma,69,Male,Postpaid,12 Months,49,28746.24,55.55,906,7,3,Cash,DSL,Cloud Storage,Yes,1,No
2317,Airtel,Mbeya,38,Male,Postpaid,12 Months,48,7390.92,62.14,2342,5,8,Cash,DSL,VPN,Yes,1,Yes
11609,Tigo,Morogoro,60,Female,Prepaid,24 Months,9,42423.64,99.12,1700,3,9,Credit Card,None,None,No,3,Yes
5595,Tigo,Mwanza,48,Female,Postpaid,12 Months,1,31415.36,7.46,1808,0,1,Bank Transfer,Mobile Data,Streaming,No,2,Yes
4081,Vodacom,Arusha,42,Male,Prepaid,12 Months,27,12398.44,15.92,643,1,7,Credit Card,None,Cloud Storage,Yes,1,No
9675,Vodacom,Arusha,28,Female,Prepaid,24 Months,13,16538.92,89.4,2079,7,3,Bank Transfer,Mobile Data,Cloud Storage,No,1,No
3150,Vodacom,Mwanza,48,Male,Postpaid,24 Months,47,21530.63,72.7,4541,4,1,Cash,DSL,None,Yes,1,No
10505,Tigo,Pemba North,52,Male,Prepaid,24 Months,35,30904.01,35.58,4032,3,1,Cash,Broadband,Streaming,No,1,Yes
7159,Tigo,Mbeya,44,Male,Postpaid,24 Months,57,47254.71,83.03,1897,3,5,Credit Card,DSL,Streaming,No,0,Yes
4190,Tigo,Mbeya,68,Female,Prepaid,1 Month,3,31874.28,41.07,2734,9,6,Credit Card,Fiber,None,No,1,No
6619,Airtel,Arusha,48,Female,Prepaid,6 Months,39,32338.42,62.19,3018,5,1,Cash,Mobile Data,Streaming,Yes,2,No
10488,Vodacom,Iringa,61,Male,Postpaid,1 Month,5,39138.96,94.07,1999,1,8,Cash,None,Streaming,Yes,2,No
4388,Vodacom,Tanga,54,Male,Prepaid,6 Months,7,17436.33,37.64,1687,0,6,Cash,Fiber,VPN,Yes,0,No
414,Halotel,Dodoma,56,Female,Prepaid,6 Months,48,14297.76,55.81,4884,2,5,Cash,Mobile Data,None,No,2,No
9171,Tigo,Arusha,45,Male,Postpaid,6 Months,13,13080.89,40.84,860,0,0,Credit Card,DSL,Cloud Storage,No,2,No
5874,Airtel,Tanga,23,Male,Postpaid,6 Months,19,42571.65,85.36,304,1,8,Credit Card,DSL,None,No,1,No
11580,Airtel,Katavi,58,Male,Postpaid,1 Month,30,28879.05,55.04,1594,9,7,Cash,None,Cloud Storage,Yes,0,Yes
2570,Halotel,Dodoma,57,Female,Postpaid,12 Months,55,19597.46,36.98,224,2,2,Cash,Fiber,VPN,No,1,No
11628,TTCL,Pwani,34,Female,Postpaid,6 Months,38,42871.36,43.59,4578,2,5,Credit Card,Mobile Data,None,No,4,Yes
4317,Airtel,Arusha,59,Male,Prepaid,6 Months,33,40778.98,70.37,3644,0,3,Mobile Money,Mobile Data,Cloud Storage,No,1,No
9063,Vodacom,Zanzibar,48,Male,Prepaid,6 Months,52,7154.08,94.97,917,9,1,Cash,Mobile Data,Cloud Storage,No,1,Yes
10326,Vodacom,Iringa,22,Male,Prepaid,24 Months,10,24610.57,81.74,2241,2,7,Mobile Money,None,VPN,Yes,3,No
737,Vodacom,Mbeya,51,Male,Postpaid,1 Month,47,45149.59,38.57,1170,5,1,Mobile Money,DSL,Cloud Storage,No,1,No
1024,Tigo,Tanga,59,Male,Prepaid,12 Months,52,11355.99,67.68,559,5,4,Credit Card,Fiber,None,No,2,No
7268,Vodacom,Arusha,46,Female,Postpaid,12 Months,53,19075.14,75.64,382,8,2,Mobile Money,Mobile Data,VPN,Yes,2,No
3100,Airtel,Dodoma,65,Male,Prepaid,1 Month,35,25499.79,10.15,3143,0,8,Bank Transfer,DSL,Cloud Storage,No,0,Yes
5468,Halotel,Mbeya,30,Female,Postpaid,1 Month,40,28971.64,62.79,197,4,0,Credit Card,Mobile Data,Streaming,Yes,1,No
6300,Vodacom,Dar es Salaam,54,Male,Prepaid,24 Months,49,30212.82,37.78,923,8,2,Credit Card,None,None,No,0,No
8934,Vodacom,Dar es Salaam,24,Male,Prepaid,6 Months,42,36354.71,22.55,2692,2,5,Bank Transfer,Fiber,Cloud Storage,No,2,Yes
1105,Vodacom,Dar es Salaam,33,Female,Postpaid,1 Month,27,22437.81,69.1,666,7,1,Bank Transfer,DSL,None,No,0,No
251,Tigo,Mbeya,64,Female,Prepaid,12 Months,36,20105.33,93.66,4005,1,6,Credit Card,None,Streaming,Yes,0,Yes
1712,Tigo,Mwanza,19,Male,Postpaid,1 Month,26,23505.84,61.19,1363,0,4,Cash,DSL,Cloud Storage,No,1,No
7103,Vodacom,Dodoma,29,Male,Prepaid,12 Months,45,39345.94,99.15,2038,4,5,Bank Transfer,Mobile Data,Cloud Storage,No,0,Yes
8584,Airtel,Dar es Salaam,41,Male,Prepaid,1 Month,18,47129.71,28.05,2893,5,5,Cash,None,None,Yes,2,Yes
10616,TTCL,Zanzibar North,32,Male,Prepaid,24 Months,46,49252.61,89.62,1492,2,4,Bank Transfer,None,VPN,No,4,Yes
10477,TTCL,Iringa,68,Male,Prepaid,24 Months,20,32474.55,27.87,457,8,1,Bank Transfer,None,None,Yes,3,Yes
7799,Airtel,Dar es Salaam,32,Female,Postpaid,12 Months,33,8946.87,88.56,1477,2,8,Credit Card,Mobile Data,VPN,No,0,No
6092,Airtel,Tanga,66,Female,Prepaid,12 Months,16,28434.99,7.53,1735,3,2,Cash,None,None,No,2,No
2582,Halotel,Zanzibar,62,Male,Postpaid,1 Month,20,18080.3,34.17,2946,2,5,Credit Card,Fiber,Cloud Storage,Yes,0,No
5978,Airtel,Tanga,18,Male,Prepaid,6 Months,39,38801.32,60.43,1069,5,2,Mobile Money,None,Streaming,No,1,Yes
1860,Tigo,Arusha,59,Female,Prepaid,1 Month,12,29283.67,13.69,2460,9,1,Bank Transfer,DSL,Cloud Storage,Yes,1,No
6273,Tigo,Arusha,39,Female,Prepaid,1 Month,13,12243.09,2.96,4732,8,8,Bank Transfer,Mobile Data,Cloud Storage,Yes,2,No
10710,Zantel,Zanzibar North,67,Female,Prepaid,1 Month,11,34671.73,27.41,3614,4,7,Cash,None,VPN,Yes,3,No
8003,Halotel,Dodoma,67,Female,Prepaid,24 Months,43,8677.99,91.17,4974,9,4,Bank Transfer,Fiber,VPN,No,1,No
3444,Halotel,Dar es Salaam,21,Female,Prepaid,24 Months,36,11354.61,21.34,942,9,9,Bank Transfer,DSL,VPN,No,2,Yes
6691,Tigo,Zanzibar,64,Male,Prepaid,24 Months,42,14692.36,93.39,378,0,1,Bank Transfer,Mobile Data,None,No,2,No
4021,Vodacom,Arusha,32,Female,Prepaid,6 Months,58,15268.84,15.45,541,6,6,Credit Card,DSL,Cloud Storage,No,1,No
9195,Tigo,Arusha,26,Male,Prepaid,12 Months,23,45134.45,75.41,4036,0,0,Bank Transfer,None,Streaming,No,2,No
3649,Airtel,Arusha,46,Male,Prepaid,1 Month,40,31906.82,53.95,2724,6,9,Credit Card,None,None,No,2,Yes
524,Airtel,Tanga,19,Male,Postpaid,1 Month,26,5467.03,33.07,3422,8,6,Bank Transfer,None,None,No,0,Yes
8803,Vodacom,Zanzibar,21,Male,Prepaid,12 Months,54,7478.61,53.81,884,8,7,Credit Card,DSL,VPN,No,1,No
12478,Tigo,Katavi,62,Male,Prepaid,6 Months,24,30661.57,53.0,2276,7,0,Credit Card,None,Cloud Storage,No,1,No
1769,Tigo,Tanga,55,Male,Prepaid,24 Months,58,49402.62,85.35,4698,7,6,Bank Transfer,Mobile Data,None,Yes,0,No
11091,Halotel,Lindi,23,Male,Prepaid,12 Months,1,38278.69,85.29,3544,4,1,Credit Card,Broadband,Streaming,Yes,4,Yes
1797,Tigo,Zanzibar,44,Male,Prepaid,1 Month,42,47628.26,1.63,3244,0,6,Cash,Fiber,Streaming,No,2,No
7581,Airtel,Arusha,50,Female,Postpaid,24 Months,23,31115.69,78.13,2461,2,9,Credit Card,Fiber,Cloud Storage,No,1,Yes
5751,Airtel,Zanzibar,33,Female,Postpaid,12 Months,11,38465.12,19.84,1066,3,8,Cash,None,Streaming,No,1,No
364,Airtel,Dar es Salaam,57,Female,Postpaid,24 Months,51,20637.09,61.26,1667,9,9,Mobile Money,Fiber,VPN,Yes,1,Yes
6047,Tigo,Arusha,49,Male,Postpaid,12 Months,16,40621.36,85.44,4937,3,6,Credit Card,Mobile Data,Cloud Storage,No,0,Yes
5097,Halotel,Mwanza,68,Female,Prepaid,1 Month,5,49991.81,95.27,664,5,5,Credit Card,DSL,None,No,1,No
12481,Tigo,Songwe,44,Female,Prepaid,12 Months,1,42729.84,48.45,2651,5,5,Mobile Money,Broadband,None,No,3,No
12132,Zantel,Kilimanjaro,20,Female,Prepaid,1 Month,3,33549.1,15.55,4418,8,4,Bank Transfer,Mobile Data,VPN,No,4,Yes
9189,Halotel,Dodoma,53,Male,Prepaid,6 Months,9,8539.68,26.27,2703,3,7,Credit Card,DSL,None,Yes,1,Yes
9517,Vodacom,Tanga,18,Male,Prepaid,1 Month,17,48596.51,45.2,4843,1,2,Mobile Money,None,Cloud Storage,No,1,Yes
3597,Halotel,Zanzibar,59,Male,Prepaid,12 Months,54,22814.65,17.93,2124,2,4,Credit Card,None,None,Yes,2,No
5863,Tigo,Dar es Salaam,52,Female,Prepaid,12 Months,45,45357.14,24.62,861,3,9,Mobile Money,None,Cloud Storage,No,1,No
1206,Tigo,Arusha,37,Male,Postpaid,24 Months,23,49503.81,94.47,1893,5,0,Credit Card,Mobile Data,VPN,No,0,No
5859,Airtel,Dar es Salaam,63,Female,Prepaid,24 Months,38,48141.57,67.45,2925,1,7,Credit Card,Mobile Data,Streaming,No,2,No
1825,Vodacom,Mbeya,36,Female,Prepaid,12 Months,47,40110.56,68.04,2837,1,9,Cash,None,Streaming,No,1,No
6436,Vodacom,Dar es Salaam,31,Male,Prepaid,1 Month,37,45218.66,3.95,2674,1,9,Bank Transfer,Fiber,VPN,No,1,No
9651,Airtel,Zanzibar,54,Male,Prepaid,6 Months,15,37997.61,90.19,107,9,8,Bank Transfer,Mobile Data,Cloud Storage,No,0,No
4076,Airtel,Tanga,24,Female,Postpaid,24 Months,57,33554.67,48.25,3477,0,7,Cash,Mobile Data,Cloud Storage,No,0,No
1395,Tigo,Mbeya,66,Female,Prepaid,6 Months,29,44850.75,11.98,3315,4,2,Mobile Money,Mobile Data,VPN,Yes,1,No
11772,TTCL,Iringa,56,Male,Prepaid,6 Months,19,15932.3,22.7,516,5,9,Mobile Money,None,Cloud Storage,No,2,No
4593,Tigo,Dodoma,49,Female,Postpaid,24 Months,41,35737.22,64.84,662,8,4,Cash,DSL,Cloud Storage,No,1,Yes
4244,Tigo,Dar es Salaam,37,Male,Prepaid,12 Months,56,21139.03,75.34,75,3,5,Bank Transfer,Mobile Data,Cloud Storage,Yes,1,No
11424,Vodacom,Manyara,33,Male,Prepaid,6 Months,17,37171.83,54.51,2704,6,5,Mobile Money,Broadband,Streaming,Yes,0,Yes
333,Vodacom,Mwanza,60,Male,Postpaid,12 Months,4,28837.81,52.73,3754,2,4,Bank Transfer,Mobile Data,Streaming,No,1,Yes
8819,Halotel,Mwanza,45,Female,Prepaid,24 Months,37,31796.35,38.18,103,9,1,Cash,None,VPN,No,0,No
4368,Vodacom,Arusha,40,Male,Postpaid,24 Months,27,15986.63,32.54,185,4,6,Bank Transfer,Fiber,Streaming,No,1,No
7236,Vodacom,Arusha,52,Female,Prepaid,6 Months,48,19817.22,17.89,134,8,1,Bank Transfer,Mobile Data,Cloud Storage,No,0,No
5651,Airtel,Arusha,68,Female,Prepaid,1 Month,45,30787.62,29.41,294,7,9,Bank Transfer,Fiber,VPN,No,1,No
2109,Halotel,Zanzibar,46,Female,Postpaid,6 Months,12,49410.4,1.59,588,5,5,Bank Transfer,None,Cloud Storage,Yes,0,No
9873,Vodacom,Mbeya,61,Male,Postpaid,12 Months,12,44490.97,47.9,1556,3,0,Mobile Money,None,Cloud Storage,No,2,Yes
3917,Vodacom,Mbeya,63,Female,Postpaid,6 Months,44,7350.0,11.35,3588,8,3,Credit Card,None,None,No,2,No
12116,Zantel,Tabora,41,Female,Prepaid,6 Months,49,32757.43,71.17,693,5,9,Cash,Broadband,None,Yes,1,Yes
643,Vodacom,Tanga,68,Female,Postpaid,24 Months,15,42377.14,93.87,3822,8,3,Cash,Mobile Data,Cloud Storage,No,0,No
5332,Vodacom,Dar es Salaam,31,Female,Postpaid,12 Months,42,8112.2,12.1,71,4,2,Credit Card,Fiber,None,No,2,No
5317,Vodacom,Zanzibar,54,Female,Prepaid,12 Months,34,27986.69,99.32,1448,1,8,Credit Card,None,Cloud Storage,Yes,0,No
9515,Halotel,Mbeya,41,Female,Postpaid,12 Months,23,41458.68,11.7,3085,2,2,Credit Card,DSL,Streaming,No,2,Yes
12498,TTCL,Zanzibar West,65,Female,Prepaid,12 Months,33,8094.84,66.84,3364,6,8,Bank Transfer,None,Cloud Storage,No,0,Yes
5662,Vodacom,Tanga,64,Male,Prepaid,6 Months,28,7951.03,87.84,3348,2,3,Cash,Fiber,Streaming,No,1,Yes
6449,Halotel,Dodoma,66,Female,Postpaid,6 Months,23,48115.66,95.11,4335,7,2,Mobile Money,None,Cloud Storage,No,0,Yes
4859,Tigo,Tanga,53,Female,Prepaid,24 Months,22,44937.09,78.23,2706,8,9,Bank Transfer,None,Cloud Storage,No,1,No
9232,Airtel,Arusha,26,Male,Postpaid,6 Months,22,42516.35,7.44,1317,5,0,Mobile Money,None,Cloud Storage,No,0,No
3019,Airtel,Dar es Salaam,54,Male,Postpaid,1 Month,12,16522.77,8.83,4488,2,5,Bank Transfer,Fiber,Streaming,No,1,No
8772,Halotel,Dar es Salaam,66,Female,Postpaid,24 Months,37,49868.77,13.82,537,4,8,Mobile Money,Fiber,None,No,0,No
11555,Vodacom,Pemba South,22,Female,Prepaid,6 Months,56,30555.85,37.17,4226,5,1,Bank Transfer,Mobile Data,Cloud Storage,No,0,Yes
3079,Tigo,Arusha,39,Female,Postpaid,24 Months,59,26015.08,60.97,1958,2,5,Credit Card,DSL,Cloud Storage,Yes,1,No
3711,Vodacom,Arusha,29,Female,Postpaid,6 Months,11,26681.65,25.25,4485,5,2,Credit Card,Mobile Data,Cloud Storage,No,0,No
9660,Vodacom,Dar es Salaam,28,Female,Postpaid,6 Months,1,13451.33,76.43,1627,8,1,Bank Transfer,None,Cloud Storage,Yes,0,No
2294,Vodacom,Zanzibar,57,Male,Postpaid,12 Months,44,21580.86,67.71,1303,0,1,Bank Transfer,None,Cloud Storage,No,2,Yes
10909,Vodacom,Mtwara,61,Male,Prepaid,12 Months,32,45811.93,70.42,69,2,0,Cash,None,Streaming,Yes,3,Yes
3356,Airtel,Dar es Salaam,56,Female,Prepaid,24 Months,20,14156.28,40.49,2480,0,9,Cash,Mobile Data,None,Yes,0,No
10773,Airtel,Lindi,23,Male,Postpaid,1 Month,15,9585.92,45.67,3751,8,2,Credit Card,Broadband,Streaming,No,2,Yes
11425,Zantel,Ruvuma,62,Female,Postpaid,12 Months,7,23802.28,10.97,4008,9,2,Credit Card,Mobile Data,Cloud Storage,No,1,Yes
4877,Halotel,Mbeya,36,Male,Prepaid,6 Months,11,32501.46,77.73,4188,5,1,Bank Transfer,Fiber,Streaming,No,0,Yes
10775,TTCL,Kigoma,57,Male,Postpaid,1 Month,25,26457.05,86.43,4773,1,8,Mobile Money,None,None,No,4,No
8161,Halotel,Zanzibar,18,Male,Prepaid,24 Months,43,47792.8,42.76,1797,1,1,Mobile Money,Fiber,Cloud Storage,No,2,No
5720,Tigo,Mwanza,23,Male,Postpaid,1 Month,10,12117.36,55.26,1773,6,5,Mobile Money,None,VPN,No,0,No
9834,Airtel,Tanga,54,Female,Prepaid,6 Months,41,44650.07,13.83,104,9,9,Bank Transfer,Fiber,Cloud Storage,No,2,No
12449,Halotel,Zanzibar South,39,Male,Postpaid,6 Months,53,36218.84,55.74,4852,1,1,Bank Transfer,Mobile Data,None,No,2,No
7831,Vodacom,Zanzibar,36,Female,Postpaid,1 Month,5,33021.66,21.06,403,5,0,Bank Transfer,None,VPN,Yes,2,No
4052,Halotel,Zanzibar,26,Male,Prepaid,1 Month,10,23683.34,87.81,3455,8,4,Bank Transfer,Fiber,Streaming,No,1,No
1038,Tigo,Mbeya,60,Female,Postpaid,6 Months,28,22623.53,51.66,1362,1,1,Mobile Money,None,VPN,No,2,No
4550,Airtel,Dar es Salaam,28,Female,Prepaid,12 Months,18,33313.94,1.35,3234,9,5,Bank Transfer,None,Streaming,No,0,No
6319,Airtel,Mbeya,24,Female,Prepaid,24 Months,6,25985.09,71.95,1551,9,0,Credit Card,DSL,Streaming,Yes,0,No
10674,Airtel,Rukwa,39,Male,Prepaid,24 Months,11,36013.33,67.83,3359,2,5,Credit Card,Broadband,None,Yes,1,Yes
1698,Vodacom,Arusha,45,Male,Prepaid,1 Month,31,25036.65,43.48,3147,0,9,Mobile Money,Mobile Data,Cloud Storage,Yes,0,No
12251,Vodacom,Lindi,38,Female,Prepaid,12 Months,41,23924.07,89.33,1192,3,4,Cash,Broadband,None,Yes,3,No
7766,Halotel,Arusha,54,Male,Prepaid,24 Months,56,37523.33,6.48,663,8,8,Cash,DSL,Cloud Storage,No,1,No
7246,Halotel,Arusha,63,Female,Postpaid,1 Month,53,10383.35,80.03,242,9,8,Mobile Money,None,Cloud Storage,No,2,No
313,Tigo,Arusha,59,Female,Prepaid,12 Months,45,15284.05,11.93,2779,1,9,Credit Card,Mobile Data,Cloud Storage,No,0,No
1462,Halotel,Arusha,57,Female,Prepaid,6 Months,25,43076.86,98.7,673,5,5,Cash,Fiber,Cloud Storage,No,2,No
403,Vodacom,Dodoma,41,Male,Postpaid,6 Months,2,46087.33,99.35,751,9,4,Bank Transfer,DSL,None,Yes,0,No
8997,Tigo,Mwanza,23,Female,Prepaid,12 Months,21,22438.97,58.99,3366,8,9,Credit Card,Mobile Data,Streaming,Yes,2,No
130,Tigo,Dar es Salaam,25,Male,Postpaid,24 Months,54,49206.68,60.05,141,4,8,Cash,DSL,Streaming,Yes,2,Yes
10195,Airtel,Ruvuma,47,Male,Postpaid,12 Months,18,37907.47,27.38,1917,8,9,Mobile Money,None,VPN,No,0,Yes
6806,Tigo,Dodoma,45,Female,Postpaid,24 Months,51,9783.31,34.09,2360,2,1,Credit Card,Fiber,Streaming,No,0,No
331,Tigo,Mbeya,23,Male,Prepaid,6 Months,3,21409.81,64.13,3650,1,9,Cash,Fiber,Streaming,No,1,No
10623,Tigo,Manyara,33,Male,Prepaid,12 Months,18,27663.61,81.63,1722,2,7,Mobile Money,Mobile Data,VPN,Yes,3,Yes
5577,Airtel,Mbeya,28,Female,Prepaid,1 Month,39,24513.8,54.6,2880,2,5,Mobile Money,Fiber,None,No,1,No
